season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,10114687,13,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,2.0,19.0,19.0,38.0,,,2.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,45.0,,,,,,,10.0,,6.4,,,,,,3.0,,3.0,,25.0,21.0,43.0,0,,49.0,2.0,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,,22.0,15.0,37.0,1.0,,1.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,1.0,,,45.0,,,,,,,8.0,,6.7,,,,,,,,,,23.0,19.0,42.0,0,1.0,49.0,2.0,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,2.0,26.0,46.0,72.0,5.0,6.0,5.0,,,1.0,1.0,,,,7.0,11.0,,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,21.0,,7.3,,,1.0,2.0,2.0,,,5.0,,41.0,51.0,92.0,2,3.0,113.0,,1.0,1.0,2.0
2021-22,10114687,13,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,1.0,,,23.0,10.0,32.0,2.0,,2.0,,,,,,,1.0,5.0,4.0,,,2.0,,,,,,1.0,1.0,,79.0,,,,,,,11.0,,6.9,,,,2.0,1.0,5.0,,,1.0,29.0,11.0,35.0,0,2.0,59.0,3.0,1.0,1.0,1.0
2021-22,10114687,13,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,2.0,,,22.0,16.0,36.0,2.0,1.0,5.0,,,,3.0,,,1.0,8.0,5.0,,,1.0,,,,,,,3.0,,65.0,,,,,,,15.0,,7.0,,,1.0,2.0,3.0,3.0,,,,31.0,19.0,47.0,1,1.0,74.0,1.0,1.0,2.0,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,2.0,,1.0,23.0,6.0,27.0,,1.0,2.0,,,1.0,1.0,,,1.0,4.0,4.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,16.0,,7.2,,,2.0,,2.0,5.0,,1.0,,32.0,7.0,34.0,3,1.0,55.0,5.0,,2.0,1.0
2021-22,10114687,13,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,2.0,,12.0,12.0,,3.0,7.0,,,,,,,,,3.0,,,,,,,1.0,,,,,90.0,,,,,,,8.0,3.0,7.7,2.0,2.0,,5.0,,,1.0,10.0,,5.0,15.0,20.0,0,,35.0,,1.0,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,17.0,21.0,38.0,4.0,,4.0,,,,,,,,5.0,1.0,,,,,,,,,2.0,,,90.0,1.0,1.0,,,,,21.0,,6.9,,,,2.0,1.0,,,7.0,,32.0,24.0,56.0,1,,74.0,1.0,1.0,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,3.0,19.0,4.0,23.0,4.0,4.0,2.0,1.0,1.0,1.0,,,,1.0,8.0,7.0,,,2.0,,,,,,,4.0,,90.0,1.0,,,,,,12.0,,7.4,,,,3.0,3.0,,,3.0,,26.0,6.0,32.0,2,,46.0,1.0,1.0,2.0,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,10.0,7.0,17.0,1.0,2.0,4.0,,,,,,,1.0,3.0,5.0,,,,,1.0,,,,1.0,1.0,,87.0,2.0,,,,,,18.0,,7.7,,,,,2.0,9.0,,,,23.0,7.0,21.0,2,,44.0,3.0,2.0,1.0,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,7.0,9.0,39.0,48.0,1.0,3.0,8.0,,,,,,,,2.0,5.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,11.0,,7.2,,,,3.0,,,,11.0,,12.0,47.0,59.0,0,1.0,67.0,,1.0,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,30.0,27.0,57.0,1.0,,11.0,,1.0,,,,,,4.0,5.0,,,3.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,12.0,,7.2,,,1.0,,2.0,,,3.0,,36.0,31.0,67.0,2,2.0,82.0,1.0,1.0,2.0,2.0
2021-22,9576207,14,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,,12.0,3.0,15.0,2.0,1.0,5.0,,,,,,,,4.0,5.0,,,1.0,,,,,,,,,77.0,1.0,,,,,,16.0,,7.0,,,,1.0,4.0,1.0,,1.0,,20.0,9.0,28.0,1,,38.0,1.0,1.0,3.0,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,3.0,3.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,,3.0,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,1.0,3.0,5.0,8.0,1.0,,2.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,13.0,,,,,,,3.0,,6.0,,,,,1.0,,,1.0,,5.0,5.0,10.0,0,,12.0,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,9.0,29.0,38.0,2.0,6.0,4.0,,,,,,,,4.0,8.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,11.0,,7.2,,,1.0,3.0,,,,4.0,,13.0,34.0,47.0,1,1.0,61.0,2.0,2.0,,1.0
2021-22,9576207,14,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,3.0,,6.5,,,,,,,,,,1.0,3.0,4.0,1,,5.0,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,,,,13.0,16.0,29.0,1.0,1.0,10.0,,,,1.0,,,,5.0,4.0,,,2.0,,,,,,2.0,,,83.0,,,,,,,10.0,,7.0,,,,5.0,1.0,1.0,,2.0,,16.0,20.0,35.0,0,2.0,62.0,2.0,1.0,,2.0
2021-22,9576207,14,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,1.0,,1.0,14.0,11.0,24.0,,2.0,5.0,1.0,,,3.0,,,1.0,5.0,3.0,,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,18.0,,7.2,,,1.0,3.0,1.0,5.0,,2.0,,22.0,17.0,34.0,1,1.0,56.0,1.0,,,
2021-22,9576207,14,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,False,1.0,,1.0,21.0,20.0,40.0,2.0,2.0,6.0,1.0,,,,,,,3.0,3.0,,,1.0,,,,,,1.0,2.0,,90.0,,,,,,,10.0,,7.4,,,,1.0,,1.0,,3.0,,27.0,22.0,48.0,0,1.0,57.0,2.0,,,1.0
2021-22,9576207,14,6,Tottenham_Hotspur,Home,910026,436234,Bryan Gil,bryan-gil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,3.0,6.0,4.0,17.0,21.0,,,6.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,2.0,,7.3,1.0,1.0,,4.0,,,3.0,7.0,,5.0,18.0,23.0,0,,32.0,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,1.0,,1.0,20.0,19.0,38.0,2.0,1.0,2.0,,1.0,,,,,,2.0,2.0,,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,8.0,,7.6,,,1.0,4.0,,1.0,,5.0,1.0,24.0,23.0,46.0,1,1.0,56.0,,,,1.0
2021-22,9576255,15,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,10.0,1.0,11.0,2.0,3.0,2.0,,,,1.0,,,2.0,10.0,6.0,,,3.0,,,,,,,,,90.0,2.0,1.0,,,,,17.0,,7.0,,,3.0,2.0,4.0,1.0,,2.0,,19.0,2.0,20.0,5,,41.0,3.0,1.0,2.0,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,3.0,,1.0,27.0,11.0,35.0,1.0,,4.0,,,1.0,1.0,,,1.0,5.0,1.0,,,,1.0,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,14.0,,8.3,,,1.0,,3.0,6.0,,1.0,,36.0,12.0,42.0,3,,58.0,1.0,,1.0,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,1.0,8.0,6.0,14.0,,1.0,2.0,,,,,,,1.0,3.0,2.0,,,2.0,,,,,,1.0,1.0,,28.0,,,,,,,10.0,,6.7,,,1.0,,,,,2.0,,9.0,9.0,18.0,1,1.0,29.0,1.0,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,8.0,40.0,48.0,3.0,1.0,1.0,,,,1.0,,,,4.0,2.0,,,,,,,,,,,,90.0,,,,,,,9.0,,6.9,,,,6.0,,,,6.0,,13.0,41.0,54.0,0,1.0,66.0,2.0,,,1.0
2021-22,9576255,15,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,3.0,27.0,38.0,65.0,,,9.0,,,,1.0,,,2.0,4.0,1.0,,,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,8.0,,6.9,,,1.0,1.0,,,,4.0,,29.0,40.0,69.0,2,,81.0,1.0,1.0,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,1.0,26.0,4.0,30.0,1.0,1.0,,,,1.0,,,,1.0,3.0,7.0,,,1.0,,1.0,,,,2.0,3.0,,80.0,1.0,,,,,,7.0,,7.9,,,,1.0,3.0,,,1.0,,29.0,6.0,35.0,2,1.0,49.0,1.0,2.0,3.0,1.0
2021-22,9576255,15,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,1.0,4.0,5.0,1.0,,,,,,2.0,,,1.0,4.0,,,,,,,,,,,,,10.0,,,,,,,1.0,,6.3,,,,1.0,,,,,,1.0,4.0,5.0,0,,7.0,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,12.0,26.0,38.0,,3.0,8.0,,,,,,,,1.0,7.0,,,1.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,12.0,,8.0,,,,2.0,,,,3.0,,20.0,30.0,50.0,1,4.0,59.0,,,,2.0
2021-22,9576255,15,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,False,,,,13.0,8.0,21.0,,,,,,,1.0,,,1.0,4.0,2.0,,,2.0,,,,,,1.0,,,62.0,,,,,,,4.0,,6.5,,,,,1.0,1.0,,1.0,,14.0,9.0,22.0,0,1.0,33.0,1.0,,1.0,1.0
2021-22,9576255,15,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,11.0,5.0,16.0,1.0,,3.0,,,,1.0,,,1.0,6.0,1.0,,,,,,,,,,,,68.0,,,,,,,11.0,,6.2,,,,3.0,4.0,3.0,,,1.0,17.0,5.0,19.0,0,,37.0,1.0,,1.0,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,,2.0,3.0,5.0,,1.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,22.0,,,,,,,1.0,,6.6,,,,1.0,,,,,,3.0,3.0,6.0,0,1.0,9.0,,,,1.0
2021-22,9576255,15,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,,24.0,23.0,47.0,,,10.0,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,90.0,1.0,1.0,,,,,6.0,,7.1,,,1.0,2.0,1.0,,,,,25.0,25.0,50.0,2,,62.0,2.0,,1.0,
2021-22,9576255,15,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,,19.0,19.0,,,5.0,,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,2.0,,6.9,,,,,,,,5.0,,1.0,20.0,21.0,0,,28.0,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,20.0,34.0,54.0,,5.0,4.0,,,1.0,,,,1.0,1.0,7.0,,,,,,,,,1.0,,,90.0,,,,,,,8.0,,7.2,,,,4.0,,,,2.0,,21.0,40.0,61.0,1,2.0,72.0,,,,2.0
2021-22,10144879,16,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,4.0,17.0,5.0,22.0,3.0,,6.0,1.0,1.0,1.0,,,,1.0,9.0,5.0,,,2.0,,1.0,,,,,3.0,,90.0,2.0,,,,,,19.0,,7.6,,,3.0,2.0,4.0,,,4.0,,22.0,8.0,30.0,6,1.0,58.0,6.0,3.0,1.0,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,2.0,10.0,12.0,22.0,2.0,,1.0,,,1.0,,,,1.0,3.0,,,,,,,,,,,3.0,,80.0,,,,,,,6.0,,6.8,,,,1.0,,2.0,,2.0,,13.0,13.0,24.0,1,,32.0,1.0,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,,16.0,17.0,33.0,1.0,1.0,5.0,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,80.0,,,,,,,15.0,,6.4,,,,,,1.0,,2.0,,23.0,20.0,42.0,1,,59.0,4.0,1.0,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,9.0,43.0,52.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,90.0,,3.0,,,,,6.0,,7.4,,,,4.0,,,,2.0,,14.0,44.0,58.0,0,,69.0,,1.0,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,1.0,,6.0,35.0,34.0,68.0,,1.0,13.0,,,,3.0,,,,4.0,5.0,,,1.0,,,,,,1.0,2.0,,90.0,,2.0,,,,,6.0,,7.6,,,1.0,1.0,1.0,1.0,,8.0,,39.0,36.0,74.0,1,3.0,90.0,,,1.0,1.0
2021-22,10144879,16,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,1.0,3.0,4.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,10.0,,,,,,,2.0,,6.5,,,,,2.0,,,,,1.0,3.0,4.0,0,,7.0,,,1.0,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,2.0,38.0,36.0,74.0,2.0,1.0,5.0,1.0,,,2.0,,,1.0,6.0,3.0,,,,1.0,,,,,3.0,1.0,,90.0,,2.0,,,,,8.0,,7.6,,,,3.0,1.0,,,4.0,,41.0,39.0,80.0,0,1.0,95.0,,1.0,,1.0
2021-22,10144879,16,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,2.0,22.0,38.0,60.0,,,8.0,,,1.0,,,,,4.0,3.0,,,3.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,13.0,,7.7,,,,2.0,1.0,,,4.0,,28.0,43.0,71.0,2,2.0,80.0,1.0,1.0,,2.0
2021-22,10144879,16,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,True,,,,8.0,4.0,12.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,,6.7,,,,1.0,,,,,,8.0,4.0,12.0,0,,17.0,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,2.0,21.0,11.0,32.0,,2.0,7.0,,1.0,,,,,1.0,4.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,2.0,1.0,,,,,16.0,,6.8,,,,4.0,2.0,1.0,,5.0,,25.0,17.0,41.0,2,,65.0,2.0,2.0,1.0,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,16.0,13.0,29.0,,,7.0,,1.0,1.0,1.0,,,1.0,5.0,4.0,,,1.0,1.0,,,,,2.0,2.0,,89.0,2.0,,,,,,14.0,,6.8,,,,,2.0,2.0,,,1.0,21.0,14.0,33.0,3,2.0,55.0,3.0,2.0,,2.0
2021-22,10144879,16,6,Tottenham_Hotspur,Away,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,2.0,,14.0,14.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,1.0,1.0,6.4,1.0,2.0,,1.0,,,,3.0,,1.0,14.0,15.0,0,,19.0,,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,28.0,41.0,69.0,2.0,4.0,5.0,,,,,,,,4.0,8.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.9,,,,1.0,,,,2.0,,33.0,43.0,76.0,0,4.0,87.0,2.0,,,1.0
2021-22,10065225,17,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,21.0,3.0,24.0,2.0,4.0,7.0,1.0,2.0,2.0,,,,2.0,7.0,10.0,,,3.0,1.0,1.0,,,1.0,,2.0,,90.0,3.0,,,,,,16.0,,8.7,,,5.0,1.0,4.0,1.0,,1.0,,33.0,3.0,35.0,10,1.0,61.0,2.0,1.0,4.0,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,1.0,,,11.0,15.0,25.0,1.0,2.0,3.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,1.0,,,,,1.0,4.0,,45.0,1.0,,,,,,8.0,,7.2,,,1.0,,,1.0,,,,16.0,16.0,31.0,2,,41.0,2.0,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,3.0,32.0,27.0,59.0,,,11.0,,1.0,2.0,,,,2.0,2.0,3.0,,,,,,,,,4.0,,,90.0,1.0,1.0,,,,,14.0,,7.2,,,1.0,,2.0,2.0,,4.0,,41.0,27.0,66.0,4,1.0,90.0,2.0,,2.0,1.0
2021-22,10065225,17,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,,,3.0,20.0,5.0,25.0,1.0,1.0,1.0,1.0,,,2.0,,,2.0,10.0,3.0,,,1.0,,,,,,2.0,2.0,,90.0,1.0,,,,,,14.0,,7.0,,,1.0,1.0,6.0,3.0,,3.0,,27.0,6.0,30.0,2,,46.0,,,2.0,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,6.0,2.0,8.0,1.0,,,,,,,,,,3.0,1.0,,,1.0,,2.0,,,,,1.0,,11.0,2.0,,,,,,4.0,,8.8,,,,,2.0,,,,,7.0,2.0,9.0,2,,15.0,2.0,,1.0,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,False,2.0,,3.0,32.0,29.0,59.0,1.0,,5.0,2.0,,,1.0,,,,2.0,,,,,1.0,,,,,1.0,4.0,,74.0,,,,,,,10.0,,7.9,,,,,,4.0,,3.0,,36.0,32.0,64.0,0,,72.0,3.0,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,7.0,31.0,55.0,86.0,1.0,,6.0,,1.0,,1.0,,,,3.0,3.0,,,2.0,,,,,,2.0,2.0,,90.0,,2.0,,,,,2.0,,7.3,,,1.0,5.0,,,,7.0,,31.0,57.0,88.0,1,3.0,105.0,,,,3.0
2021-22,10065225,17,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,,6.0,2.0,8.0,,,2.0,,,,1.0,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,16.0,,1.0,,,,,2.0,,6.3,,,,,1.0,,,,,6.0,3.0,9.0,0,,13.0,1.0,,1.0,
