season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025137,24,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,4.0,,,12.0,22.0,34.0,5.0,1.0,9.0,4.0,,,,1.0,,,8.0,4.0,,,0.106562,,,,0.0,,,,,,3.0,,,,,,,84.0,,,,,,,17.0,2.0,,5.9,,,,75.816648557422,6.0,2.0,7.0,,4.0,,21.0,24.0,45.0,18.155051656031,33.940147174223,0,2.0,73.0,,1.0,,
2025-26,14025137,24,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,1.0,5.0,24.0,29.0,2.0,4.0,16.0,2.0,,,,,,1.0,5.0,5.0,,1.0,0.00121763,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,10.0,1.0,,5.8,,,,181.21182636841,11.0,,,,4.0,,13.0,24.0,37.0,107.08372631372,27.726517433677,0,1.0,53.0,1.0,,,1.0
2025-26,14025137,24,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,False,,,2.0,1.0,10.0,11.0,,,1.0,15.0,,,,,,,,,1.0,,0.00021235,,,,0.0,,-0.8674,1.0,,,,,,,,,,90.0,,,,,,,12.0,,,5.4,1.0,3.0,,3.5532993119072,,,,,14.0,,10.0,13.0,23.0,3.3280031921025,,0,,41.0,,,,
2025-26,14025137,24,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,,,2.0,3.0,,3.0,,,2.0,1.0,,,,1.0,,,1.0,,,,0.0100134,,,,0.0,,,,,1.0,,,,,,,,17.0,,,,,,,3.0,,,6.5,,,,34.79163149329,,,1.0,,2.0,,3.0,1.0,4.0,29.006435132248,,0,,7.0,1.0,,,
2025-26,14025137,24,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,0.00083116,,,,0.0,,,,,,,,,,,,,17.0,,,,,,,2.0,,,6.4,,,,4.893195377256,1.0,1.0,,,,,2.0,1.0,3.0,1.5860279014773,,0,,5.0,,,,
2025-26,14025137,24,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025137,24,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,,,,6.0,4.0,10.0,,,9.0,1.0,,,,1.0,,1.0,4.0,2.0,,,0.0121028,0.0359,,,0.0,,,,1.0,,,,,,,,,73.0,,,,,,,13.0,3.0,,6.4,,,1.0,96.064724981598,,2.0,1.0,,,,9.0,5.0,14.0,57.715975365076,51.693748984152,1,1.0,28.0,3.0,1.0,,
2025-26,14025137,24,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,False,,,1.0,8.0,7.0,15.0,,,11.0,5.0,,,,,,2.0,5.0,5.0,,,0.0612077,,,,0.0,,,,,1.0,,,,,,,,73.0,,,,,,,10.0,4.0,,6.6,,,,150.28772127619,,4.0,,,2.0,,9.0,8.0,17.0,113.08739443808,86.05574661786,0,,34.0,2.0,4.0,1.0,
2025-26,14025137,24,4,Newcastle_United,Away,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,3.0,17.0,24.0,41.0,,,10.0,5.0,,,1.0,1.0,,1.0,2.0,2.0,,,0.0110335,0.0302,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,15.0,,,6.3,,,1.0,83.021867982108,,1.0,4.0,,6.0,,24.0,27.0,51.0,10.999829905322,,2,,65.0,,1.0,1.0,
2025-26,14025137,24,4,Newcastle_United,Away,910046,220237.0,Sven Botman,sven-botman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025137,24,4,Newcastle_United,Away,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,1.0,,1.0,16.0,6.0,22.0,3.0,,19.0,2.0,,,,,,,6.0,3.0,,,0.0339395,0.2294,0.5327,1.0,0.0,1.0,,,,,,,,,,,,90.0,2.0,,,,,,7.0,5.0,,7.6,,,1.0,184.01326951987,,3.0,2.0,,1.0,1.0,19.0,6.0,25.0,57.309116938759,85.810698562273,3,1.0,39.0,,1.0,1.0,1.0
2025-26,14025137,24,4,Newcastle_United,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,,12.0,13.0,25.0,2.0,,10.0,2.0,,,,,,,3.0,2.0,,,0.00540719,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,4.0,,,6.1,,,,110.50255324939,,,,,,,14.0,14.0,28.0,15.058846649903,,0,,32.0,1.0,2.0,,
2025-26,14025137,24,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,False,1.0,,,8.0,6.0,14.0,2.0,,4.0,2.0,,,,,,,2.0,4.0,,,0.0160501,,,,0.0,,,,,,,,,,,,,73.0,,,,,,,7.0,1.0,,6.7,,,,48.967573586754,,,2.0,,,1.0,10.0,7.0,17.0,22.874036763583,27.948135107731,0,3.0,30.0,2.0,1.0,,2.0
2025-26,14025137,24,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,3.0,3.0,6.0,,,2.0,1.0,,,,1.0,,1.0,2.0,,,,0.00184502,,,,0.0,,,,,,,,,,,,,17.0,,1.0,,,,,3.0,,,6.5,,,,11.535276219325,,,,,,,3.0,3.0,6.0,9.9439573915852,,0,,12.0,2.0,,,
2025-26,14025137,24,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,4.0,6.0,21.0,27.0,1.0,2.0,14.0,2.0,,,2.0,2.0,,,4.0,4.0,1.0,,0.0111087,0.0633,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,4.0,,,5.7,,,,130.14467483743,2.0,,,,6.0,1.0,8.0,23.0,31.0,113.29877603172,,2,2.0,40.0,,,,2.0
2025-26,14025137,24,4,Newcastle_United,Away,1122603,538207.0,William Osula,william-osula,F,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,1.0,,,6.5,,,,3.4576662649828,,,1.0,,,,0.0,,,2.0578939940805,,0,,1.0,,,,
2025-26,14025137,24,4,Newcastle_United,Away,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,1.387e-05,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,0,,2.0,,,,
2025-26,14025137,24,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,False,,,,18.0,8.0,26.0,,,6.0,4.0,,,,,,2.0,3.0,3.0,,,0.0762881,,,2.0,0.0,,,,,4.0,2.0,,,,,,,89.0,,1.0,,,,,17.0,2.0,,6.3,,,,126.12804652204,2.0,,7.0,,3.0,,19.0,11.0,30.0,60.302794398335,72.469493507626,0,3.0,69.0,3.0,,,1.0
2025-26,14025137,24,4,Newcastle_United,Away,1400650,547719.0,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025137,24,4,Newcastle_United,Away,1479682,553746.0,Leo Shahar,leo-shahar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025179,25,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,1.0,,4.0,23.0,17.0,40.0,3.0,2.0,11.0,3.0,,,,2.0,,1.0,6.0,4.0,,,0.0820285,,,,0.0,,,,,1.0,2.0,,,,,,,87.0,,,,,,,13.0,1.0,,6.3,,,,94.549712178467,3.0,,5.0,,5.0,,29.0,18.0,47.0,31.3407728809,18.906952054734,0,,69.0,1.0,2.0,,
2025-26,14025179,25,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,True,,,,5.0,1.0,6.0,,2.0,,,,,,,,,,3.0,,,0.00484514,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,1.0,,,7.0,,,,,1.0,,,,,,5.0,1.0,6.0,,,0,1.0,10.0,,,,1.0
2025-26,14025179,25,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,False,,,6.0,6.0,14.0,20.0,,,5.0,11.0,,,,,,,,,,,0.00370031,,,,0.0,,-1.3746,,,,,,,,,,,90.0,,,,,1.0,,8.0,,,6.2,,3.0,,37.132115541394,1.0,,,,13.0,,11.0,16.0,27.0,30.933245506036,,0,,42.0,,,,
2025-26,14025179,25,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,,,1.0,7.0,2.0,9.0,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,0.00413344,0.0294,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,1.0,,,7.0,,,6.2,,,1.0,26.607954148566,1.0,,,,2.0,,12.0,3.0,15.0,22.300017181733,,1,,23.0,,1.0,,
2025-26,14025179,25,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,False,,,1.0,4.0,1.0,5.0,2.0,,5.0,1.0,,1.0,,,,,5.0,1.0,,,0.134613,0.3191,,1.0,0.0,,,,,,,,,,,,,65.0,1.0,1.0,,,,,7.0,1.0,,6.0,,,,30.527370808566,,3.0,,,1.0,,7.0,2.0,9.0,17.338854157239,10.092837856619,1,,16.0,1.0,,1.0,
2025-26,14025179,25,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025179,25,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,,,,11.0,7.0,18.0,1.0,,9.0,5.0,,1.0,,,,2.0,4.0,1.0,,,0.0427324,0.3436,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,8.0,1.0,,6.5,,,3.0,54.851211972112,1.0,,2.0,,2.0,,13.0,8.0,21.0,34.203483297413,10.019519000431,3,1.0,32.0,1.0,,,
2025-26,14025179,25,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,2.0,,2.0,20.0,19.0,39.0,1.0,,19.0,8.0,,,,,,2.0,6.0,5.0,,,0.269695,0.7884,0.819,3.0,1.0,1.0,,,,,3.0,,,,,,,90.0,1.0,,,,,1.0,21.0,,,7.8,,,,188.93979198439,1.0,,5.0,,7.0,,29.0,21.0,50.0,42.149609756857,,1,1.0,70.0,4.0,4.0,,1.0
2025-26,14025179,25,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,False,,,,5.0,5.0,10.0,1.0,,10.0,4.0,,,,1.0,,1.0,4.0,4.0,,,0.00259263,,,1.0,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,6.0,4.0,,6.5,,,,124.94875351789,,1.0,,,,,7.0,6.0,13.0,79.722070832507,83.208837908386,0,3.0,22.0,2.0,,1.0,3.0
2025-26,14025179,25,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,5.0,22.0,19.0,41.0,2.0,,24.0,4.0,,,1.0,,,,3.0,4.0,,,0.027952,0.162,,1.0,0.0,,,,,1.0,1.0,,,,,,,87.0,,,,,,,12.0,1.0,,6.6,,,2.0,198.84793676896,2.0,,4.0,,6.0,,29.0,19.0,48.0,49.983363523721,13.710571140547,3,2.0,64.0,1.0,2.0,,1.0
2025-26,14025179,25,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,20.0,34.0,54.0,,8.0,25.0,5.0,,,,,,,1.0,10.0,,,0.0111137,0.2883,0.8589,1.0,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,8.0,,,7.8,,,1.0,193.66608670077,9.0,,,,6.0,,24.0,38.0,62.0,74.078887208403,,2,,78.0,,3.0,,
2025-26,14025179,25,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,3.0,1.0,4.0,,,3.0,,,,,,,,,2.0,,,0.00159436,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,1.0,,,6.7,,,,18.242436746916,,,,,,,3.0,1.0,4.0,7.7733886309909,,0,1.0,7.0,1.0,1.0,,
2025-26,14025179,25,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,1.0,,1.0,11.0,3.0,14.0,,,8.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,,,0.561951,0.042,,1.0,0.0,,,,,,3.0,,,,,,,45.0,,,,,,,6.0,2.0,,6.8,,,,96.084240079152,,2.0,4.0,,1.0,1.0,11.0,3.0,14.0,49.787104127342,33.182961010341,1,,24.0,2.0,,1.0,
2025-26,14025179,25,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,7.0,2.0,9.0,1.0,2.0,6.0,2.0,,,1.0,,,,1.0,4.0,,,0.0234284,0.0588,,,0.0,,,,,,,,,,,,,45.0,,,,,,,3.0,3.0,,7.0,,,,82.605337935929,,1.0,,,1.0,,10.0,2.0,12.0,72.529436427014,58.444045298831,1,,17.0,,1.0,1.0,
2025-26,14025179,25,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,1.0,21.0,22.0,43.0,3.0,7.0,18.0,6.0,,1.0,,,,,3.0,8.0,,,0.0744129,0.1872,0.069,,0.0,,,,,,,,,,,,,90.0,1.0,1.0,,,,,6.0,2.0,,6.7,,,1.0,160.23978443108,8.0,,,,2.0,,24.0,25.0,49.0,100.73310265723,41.479348502751,2,,64.0,,1.0,,
2025-26,14025179,25,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,True,,,,3.0,1.0,4.0,1.0,,2.0,1.0,,,,,,1.0,3.0,1.0,,,0.0122776,,,,0.0,,,,,,,,,,,,,25.0,,,,,,,3.0,1.0,,6.5,,,,39.771192197307,,2.0,,,,,4.0,1.0,5.0,35.999848498675,31.039230161201,0,,10.0,,,1.0,
2025-26,14025179,25,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025179,25,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,,,5.0,17.0,18.0,35.0,1.0,2.0,22.0,6.0,,,1.0,2.0,,3.0,9.0,10.0,,,0.017862,0.0245,,3.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,17.0,3.0,,7.1,,,,156.49494095904,4.0,5.0,1.0,,10.0,,26.0,20.0,46.0,21.926038589778,43.366762972435,1,,76.0,2.0,3.0,5.0,
2025-26,14025179,25,4,Newcastle_United,Home,1479682,553746.0,Leo Shahar,leo-shahar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025179,25,4,Newcastle_United,Home,1511675,599303.0,Sean Neave,sean-neave,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025200,26,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,,,7.0,24.0,16.0,40.0,1.0,3.0,9.0,2.0,,,,1.0,,,4.0,7.0,,,0.0173632,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,19.0,3.0,,7.1,,,,121.56929445695,3.0,,4.0,,10.0,,34.0,18.0,52.0,69.754342476162,80.683875526495,0,3.0,76.0,1.0,1.0,,1.0
2025-26,14025200,26,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,,12.0,17.0,29.0,2.0,3.0,7.0,3.0,,,,1.0,,,4.0,8.0,,,0.0139835,0.0653,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,11.0,0.0,,6.5,,,1.0,39.912595772336,3.0,,2.0,,3.0,,17.0,20.0,37.0,-1.597454384101,,1,5.0,56.0,1.0,,,3.0
2025-26,14025200,26,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,False,,,5.0,4.0,4.0,8.0,,,,9.0,,,,,,,,,,,0.00054565,,,,0.0,,-0.2725,2.0,,,,,,,,,,90.0,,,,,,,11.0,,1.0,6.6,,1.0,,,1.0,,,,14.0,,13.0,4.0,17.0,,,0,,27.0,,,,
2025-26,14025200,26,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,2.0,2.0,,,0.00650039,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,2.0,0.0,,6.7,,,,22.995794629522,1.0,1.0,1.0,,,,1.0,1.0,2.0,0.47416833027768,,0,2.0,8.0,,,,2.0
2025-26,14025200,26,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025200,26,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025200,26,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,1.0,,1.0,18.0,7.0,25.0,,,16.0,3.0,,,1.0,,,1.0,3.0,4.0,,,0.0527932,0.2485,0.1126,1.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,10.0,5.0,,6.8,,,1.0,180.93786719273,,1.0,3.0,,2.0,,23.0,8.0,31.0,129.10564646787,123.32440488629,3,1.0,47.0,,3.0,,
2025-26,14025200,26,4,Newcastle_United,Away,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,4.0,,5.0,22.0,15.0,37.0,,,17.0,5.0,,,,2.0,,,3.0,6.0,,,0.401079,,,1.0,0.0,,,,,1.0,3.0,,,,,,,89.0,,,,,,,13.0,2.0,,8.1,,,,121.58933059182,2.0,,10.0,,9.0,,26.0,17.0,43.0,52.189882419627,43.84303815353,0,4.0,68.0,1.0,2.0,,4.0
2025-26,14025200,26,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,False,1.0,,1.0,15.0,4.0,19.0,1.0,,13.0,6.0,,,1.0,2.0,,4.0,11.0,3.0,,,0.172844,0.1096,0.0127,3.0,0.0,,,,,,2.0,,,,,,,88.0,1.0,,,,,,15.0,3.0,,5.8,,,1.0,111.4587860034,,1.0,2.0,,1.0,1.0,19.0,4.0,23.0,51.658761364909,34.08651498443,3,2.0,47.0,5.0,1.0,,1.0
2025-26,14025200,26,4,Newcastle_United,Away,892673,432422.0,Sandro Tonali,sandro-tonali,M,True,,,,1.0,1.0,2.0,1.0,,3.0,2.0,,,,,,1.0,2.0,1.0,,,0.00490493,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,3.0,0.0,,6.6,,,,15.510380372088,2.0,,,,,,1.0,2.0,3.0,2.1019069953933,,0,,9.0,1.0,1.0,,
2025-26,14025200,26,4,Newcastle_United,Away,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,9.0,21.0,30.0,4.0,5.0,10.0,3.0,,1.0,1.0,,,1.0,5.0,6.0,,,0.00357742,0.6921,,,0.0,,,,,,,1.0,,,,,,90.0,,3.0,,,,,4.0,0.0,,7.3,,,1.0,83.212344523416,5.0,,,,2.0,,11.0,21.0,32.0,61.555422176099,,2,1.0,47.0,1.0,,,1.0
2025-26,14025200,26,4,Newcastle_United,Away,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,,9.0,4.0,13.0,1.0,1.0,9.0,2.0,,1.0,2.0,1.0,,1.0,3.0,6.0,,,0.106277,0.4852,,,1.0,,,,,,1.0,,,,,,,88.0,,,,,,,9.0,2.0,,7.1,,,2.0,81.698912878392,,2.0,1.0,,,1.0,10.0,6.0,16.0,14.702102744798,41.682907725279,4,1.0,34.0,3.0,2.0,2.0,1.0
2025-26,14025200,26,4,Newcastle_United,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,,12.0,7.0,19.0,,,6.0,2.0,,,3.0,,,,3.0,3.0,,,0.0235597,0.3966,0.665,2.0,0.0,1.0,,,,,,,,,,,,75.0,1.0,2.0,,,,,5.0,0.0,,7.6,,,1.0,67.261415950427,,1.0,,,,,14.0,8.0,22.0,13.888253012493,,5,1.0,38.0,,2.0,,1.0
2025-26,14025200,26,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,False,2.0,,1.0,18.0,2.0,20.0,,1.0,14.0,3.0,,,,,,,4.0,4.0,,,0.241124,,,1.0,0.0,,,,,1.0,2.0,,,,,,,75.0,,,,,,,21.0,2.0,,6.9,,,,113.32208604932,,4.0,10.0,,1.0,,22.0,2.0,24.0,64.485366074413,29.421395502323,0,1.0,49.0,5.0,1.0,1.0,
2025-26,14025200,26,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,6.25e-06,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,,,6.7,,,,,,,,,,,,1.0,1.0,,,0,1.0,2.0,,,,1.0
2025-26,14025200,26,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,2.0,15.0,17.0,32.0,1.0,5.0,11.0,4.0,,,1.0,1.0,,,2.0,5.0,,,0.190744,0.4859,0.7963,,0.0,1.0,,,,,1.0,,,,,,,90.0,2.0,2.0,,,,,3.0,0.0,,7.3,,,,61.496013924075,8.0,,,,2.0,,18.0,17.0,35.0,39.006613981897,,3,,48.0,,,,
2025-26,14025200,26,4,Newcastle_United,Away,1122603,538207.0,William Osula,william-osula,F,True,,,,,,,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,2.0,1.0,,6.4,,,,20.220576055098,,1.0,,,,,,,,17.877358149188,20.220576055098,0,,3.0,1.0,,,
2025-26,14025200,26,4,Newcastle_United,Away,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025200,26,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,True,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,2.0,0.0,,,,,,4.9064023479531,1.0,,1.0,,1.0,,1.0,,1.0,3.1298145006915,,0,1.0,5.0,,,,
2025-26,14025200,26,4,Newcastle_United,Away,1479682,553746.0,Leo Shahar,leo-shahar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024010,27,4,Newcastle_United,Away,1131,19236.0,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024010,27,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,2.0,,7.0,29.0,32.0,61.0,1.0,,18.0,3.0,,,,1.0,,,3.0,2.0,,,0.106497,,,1.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,13.0,0.0,,6.8,,,,139.3844062194,,1.0,2.0,,15.0,,39.0,34.0,73.0,31.855541936066,,0,1.0,83.0,,,1.0,1.0
2025-26,14024010,27,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,2.0,3.0,24.0,27.0,5.0,4.0,8.0,5.0,,,,1.0,,,9.0,7.0,,,0.00227431,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,8.0,0.0,,6.0,,,,69.941017161976,9.0,,,,4.0,1.0,7.0,26.0,33.0,5.4023317958089,,0,2.0,52.0,,1.0,,1.0
2025-26,14024010,27,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,False,,1.0,3.0,2.0,14.0,16.0,,1.0,3.0,12.0,,,,,,,,1.0,,,0.00476543,0.162,0.3423,,0.0,,-0.1402,,,,,,,,,,,90.0,1.0,,,,,,8.0,0.0,1.0,7.3,5.0,5.0,,10.085221610632,2.0,,,1.0,11.0,,10.0,14.0,24.0,0.67932035337006,,1,,43.0,,,,
2025-26,14024010,27,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,,,,5.0,,5.0,,,2.0,2.0,,,,2.0,,,2.0,,,,0.00066384,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,4.0,0.0,,6.4,,,,10.782120234208,,,1.0,,1.0,,8.0,,8.0,-0.34468363949836,,0,,10.0,,,,
2025-26,14024010,27,4,Newcastle_United,Away,560128,180974.0,Joelinton,joelinton,M,True,,,2.0,6.0,5.0,11.0,,4.0,4.0,1.0,,,1.0,1.0,,1.0,6.0,9.0,,,0.00581924,0.0336,,4.0,0.0,,,,,1.0,1.0,,,,,,,30.0,,,,,,,4.0,1.0,,6.9,,,1.0,35.620699033344,,,,,2.0,,6.0,7.0,13.0,19.351704614607,18.403288428974,2,1.0,24.0,1.0,4.0,,
2025-26,14024010,27,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
