season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,saves_h,saves_a,touchesInOppBox_h,touchesInOppBox_a
2010-11,321782,13,2010-11-13 17:30:00,"bet365 Stadium, Stoke",27286.0,Stoke,Liverpool,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,18.0,12.0,4.0,3.0,5.0,4.0,9.0,5.0,2.0,,1.0,,2.0,,,,1.0,,13.0,7.0,9.0,4.0,31.0,22.0,95.0,62.0,286.0,429.0,164.0,302.0,40.0,60.0,19.0,13.0,15.0,12.0,12.0,10.0,36.0,39.0,17.0,22.0,5.0,8.0,1.0,,,,7.0,2.0,9.0,14.0,191.0,213.0,,2.0,1.0,,,,47.0,52.0,52.0,47.0,16.0,18.0,18.0,16.0,4.0,2.0,4.0,3.0,1.0,1.0,14.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,
2010-11,321783,13,2010-11-13 15:00:00,"White Hart Lane, London",35700.0,Spurs,Blackburn,4,2,2,4,W,L,2,0,0,2,0,0,0,0,4.0,2.0,22.0,16.0,7.0,8.0,10.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,,3.0,1.0,15.0,10.0,10.0,7.0,20.0,27.0,71.0,78.0,417.0,305.0,336.0,215.0,56.9,43.1,13.0,26.0,10.0,17.0,13.0,15.0,60.0,43.0,33.0,23.0,5.0,5.0,,1.0,1.0,1.0,5.0,12.0,16.0,7.0,181.0,173.0,2.0,4.0,,,,,56.0,54.0,54.0,56.0,19.0,11.0,11.0,19.0,12.0,6.0,12.0,6.0,1.0,3.0,13.0,14.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2.0,,,,
2010-11,321784,13,2010-11-13 15:00:00,"Boleyn Ground, London",31194.0,West Ham,Blackpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,25.0,23.0,2.0,3.0,11.0,11.0,12.0,9.0,3.0,2.0,,,3.0,3.0,1.0,,,,24.0,15.0,13.0,7.0,24.0,22.0,83.0,78.0,341.0,368.0,261.0,291.0,48.5,51.5,18.0,15.0,14.0,10.0,12.0,10.0,39.0,47.0,21.0,25.0,9.0,13.0,1.0,1.0,,,6.0,9.0,10.0,12.0,154.0,162.0,,,1.0,1.0,,,61.0,41.0,41.0,61.0,27.0,13.0,13.0,27.0,8.0,7.0,9.0,7.0,,1.0,7.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,,,
2010-11,321785,13,2010-11-13 15:00:00,"DW Stadium, Wigan",16085.0,Wigan,West Brom,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,13.0,11.0,3.0,3.0,8.0,4.0,2.0,4.0,1.0,,1.0,,1.0,,,,1.0,,10.0,7.0,5.0,4.0,8.0,21.0,79.0,67.0,444.0,275.0,347.0,187.0,60.7,39.3,29.0,41.0,22.0,26.0,19.0,26.0,29.0,20.0,15.0,10.0,4.0,2.0,,,,,7.0,16.0,21.0,16.0,187.0,173.0,,1.0,1.0,,,,77.0,73.0,73.0,77.0,19.0,11.0,11.0,19.0,5.0,5.0,5.0,5.0,,2.0,15.0,14.0,13.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321786,13,2010-11-13 15:00:00,"Molineux Stadium, Wolverhampton",27508.0,Wolves,Bolton,2,3,3,2,L,W,0,1,1,0,0,0,0,0,2.0,3.0,15.0,17.0,5.0,5.0,6.0,7.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,11.0,14.0,6.0,9.0,31.0,28.0,101.0,92.0,414.0,352.0,271.0,230.0,55.5,44.5,14.0,21.0,10.0,16.0,8.0,13.0,30.0,67.0,19.0,38.0,4.0,4.0,,,,1.0,6.0,9.0,14.0,11.0,236.0,208.0,3.0,2.0,,,1.0,,54.0,64.0,64.0,54.0,21.0,28.0,28.0,21.0,11.0,2.0,12.0,3.0,2.0,1.0,13.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,
2010-11,321787,14,2010-11-20 12:45:00,"Emirates Stadium, London",60102.0,Arsenal,Spurs,2,3,3,2,L,W,2,0,0,2,0,0,0,0,2.0,3.0,15.0,13.0,4.0,5.0,5.0,6.0,6.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,2.0,2.0,11.0,10.0,7.0,5.0,31.0,15.0,71.0,63.0,513.0,321.0,416.0,221.0,60.4,39.6,14.0,16.0,12.0,12.0,24.0,22.0,23.0,29.0,15.0,13.0,1.0,6.0,,,,,9.0,7.0,13.0,10.0,163.0,170.0,3.0,2.0,,,,,57.0,59.0,59.0,57.0,20.0,16.0,16.0,20.0,2.0,6.0,2.0,6.0,1.0,2.0,19.0,17.0,16.0,18.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,2.0,,,,
2010-11,321788,14,2010-11-20 15:00:00,"St. Andrew's Stadium, Birmingham",24357.0,Birmingham,Chelsea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,3.0,32.0,1.0,9.0,1.0,15.0,1.0,8.0,1.0,3.0,1.0,,,3.0,,1.0,1.0,,2.0,27.0,1.0,14.0,10.0,31.0,82.0,84.0,310.0,502.0,219.0,412.0,38.2,61.8,16.0,10.0,13.0,5.0,14.0,12.0,45.0,13.0,27.0,9.0,7.0,1.0,1.0,,,,10.0,,8.0,11.0,159.0,157.0,,1.0,1.0,,,,32.0,41.0,41.0,32.0,13.0,12.0,12.0,13.0,4.0,16.0,4.0,16.0,1.0,,10.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2010-11,321789,14,2010-11-21 13:30:00,"Ewood Park, Blackburn",21848.0,Blackburn,Aston Villa,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,17.0,16.0,4.0,4.0,10.0,5.0,3.0,7.0,3.0,,1.0,,2.0,,,1.0,1.0,,11.0,14.0,4.0,10.0,27.0,27.0,92.0,67.0,311.0,493.0,199.0,392.0,38.3,61.7,18.0,25.0,14.0,16.0,37.0,17.0,50.0,30.0,28.0,15.0,7.0,3.0,,,,1.0,6.0,7.0,11.0,9.0,195.0,188.0,,2.0,1.0,,,,54.0,52.0,52.0,54.0,20.0,6.0,6.0,20.0,5.0,8.0,5.0,8.0,2.0,,15.0,11.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321790,14,2010-11-20 15:00:00,"Bloomfield Road, Blackpool",15922.0,Blackpool,Wolves,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,13.0,24.0,4.0,9.0,5.0,10.0,4.0,5.0,1.0,2.0,1.0,1.0,,1.0,,1.0,2.0,1.0,10.0,20.0,8.0,12.0,14.0,34.0,65.0,86.0,367.0,440.0,273.0,343.0,44.2,55.8,25.0,26.0,17.0,18.0,8.0,5.0,61.0,23.0,37.0,12.0,5.0,4.0,,1.0,,1.0,3.0,5.0,15.0,16.0,190.0,196.0,1.0,2.0,,,,,54.0,53.0,53.0,54.0,16.0,17.0,17.0,16.0,4.0,11.0,4.0,11.0,,,7.0,11.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,
2010-11,321791,14,2010-11-20 15:00:00,"Macron Stadium, Bolton",22203.0,Bolton,Newcastle,5,1,1,5,W,L,2,0,0,2,0,1,1,0,5.0,1.0,21.0,7.0,8.0,2.0,10.0,5.0,3.0,,4.0,3.0,5.0,1.0,3.0,4.0,1.0,1.0,2.0,,14.0,5.0,6.0,1.0,29.0,31.0,76.0,75.0,355.0,364.0,258.0,267.0,49.3,50.7,31.0,11.0,22.0,8.0,20.0,17.0,32.0,33.0,22.0,14.0,,3.0,1.0,,,1.0,12.0,11.0,7.0,18.0,157.0,190.0,1.0,5.0,,,,,70.0,50.0,50.0,70.0,18.0,14.0,14.0,18.0,2.0,3.0,2.0,3.0,1.0,,13.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,2.0,,2.0,,4.0,2.0,,,,
2010-11,321792,14,2010-11-21 16:00:00,"Craven Cottage, London",25694.0,Fulham,Man City,1,4,4,1,L,W,0,3,3,0,0,0,0,0,1.0,4.0,15.0,11.0,2.0,6.0,8.0,3.0,5.0,2.0,,1.0,,,,1.0,,,,3.0,10.0,9.0,6.0,6.0,26.0,9.0,75.0,64.0,421.0,522.0,316.0,447.0,45.4,54.6,21.0,18.0,18.0,10.0,15.0,18.0,26.0,44.0,12.0,21.0,1.0,5.0,2.0,,1.0,,8.0,1.0,15.0,15.0,182.0,170.0,4.0,1.0,,,,,57.0,62.0,62.0,57.0,20.0,22.0,22.0,20.0,7.0,6.0,7.0,7.0,3.0,,15.0,17.0,15.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,
2010-11,321793,14,2010-11-20 17:30:00,"Anfield, Liverpool",43024.0,Liverpool,West Ham,3,0,0,3,W,L,3,0,0,3,0,0,0,0,3.0,,23.0,8.0,9.0,1.0,8.0,5.0,6.0,2.0,3.0,,2.0,,2.0,,1.0,,2.0,,17.0,7.0,10.0,3.0,23.0,18.0,71.0,75.0,512.0,440.0,425.0,345.0,53.7,46.3,26.0,29.0,19.0,20.0,20.0,24.0,15.0,21.0,8.0,12.0,1.0,7.0,,2.0,,,10.0,10.0,16.0,22.0,166.0,161.0,,3.0,1.0,,,,55.0,60.0,60.0,55.0,11.0,14.0,14.0,11.0,10.0,2.0,10.0,2.0,1.0,1.0,7.0,11.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,,,
2010-11,321794,14,2010-11-20 15:00:00,"Old Trafford, Manchester",74181.0,Man Utd,Wigan,2,0,0,2,W,L,1,0,0,1,0,2,2,0,2.0,,16.0,11.0,7.0,4.0,5.0,6.0,4.0,1.0,1.0,2.0,,,2.0,2.0,,,2.0,,10.0,8.0,8.0,4.0,32.0,12.0,82.0,58.0,566.0,287.0,472.0,204.0,67.4,32.6,21.0,24.0,16.0,19.0,21.0,36.0,11.0,46.0,2.0,23.0,1.0,4.0,1.0,,,,13.0,6.0,18.0,8.0,177.0,151.0,,2.0,1.0,,,,51.0,61.0,61.0,51.0,9.0,13.0,13.0,9.0,11.0,1.0,11.0,1.0,,1.0,11.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,
2010-11,321795,14,2010-11-22 20:00:00,"Stadium of Light, Sunderland",37331.0,Sunderland,Everton,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,14.0,13.0,4.0,7.0,6.0,3.0,4.0,3.0,1.0,1.0,,,1.0,1.0,,,2.0,2.0,12.0,12.0,6.0,9.0,26.0,33.0,90.0,89.0,395.0,459.0,265.0,327.0,45.3,54.7,20.0,23.0,16.0,16.0,15.0,11.0,44.0,33.0,25.0,14.0,5.0,4.0,1.0,,,,2.0,8.0,16.0,16.0,209.0,228.0,2.0,2.0,,,,,65.0,49.0,49.0,65.0,30.0,19.0,19.0,30.0,4.0,4.0,4.0,4.0,,,6.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,,
2010-11,321796,14,2010-11-20 15:00:00,"The Hawthorns, West Bromwich",24164.0,West Brom,Stoke,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,19.0,8.0,6.0,5.0,7.0,1.0,6.0,2.0,1.0,1.0,,3.0,3.0,1.0,,,,,13.0,2.0,10.0,2.0,19.0,19.0,77.0,71.0,419.0,225.0,321.0,143.0,64.6,35.4,17.0,19.0,13.0,13.0,6.0,14.0,20.0,29.0,11.0,15.0,2.0,6.0,,,,,7.0,6.0,8.0,2.0,169.0,152.0,3.0,,,1.0,,,47.0,56.0,56.0,47.0,14.0,20.0,20.0,14.0,5.0,3.0,8.0,3.0,4.0,,10.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,,2.0,,2.0,,,,,,
2010-11,321797,15,2010-11-27 12:45:00,"Villa Park, Birmingham",38544.0,Aston Villa,Arsenal,2,4,4,2,L,W,0,2,2,0,0,0,0,0,2.0,4.0,8.0,20.0,4.0,7.0,3.0,9.0,1.0,4.0,1.0,4.0,,2.0,1.0,2.0,,,1.0,4.0,5.0,19.0,3.0,11.0,17.0,28.0,53.0,70.0,392.0,591.0,284.0,493.0,40.7,59.3,33.0,28.0,26.0,24.0,24.0,21.0,24.0,32.0,13.0,21.0,4.0,1.0,,,,,19.0,4.0,11.0,23.0,186.0,181.0,4.0,2.0,,,,,68.0,78.0,78.0,68.0,23.0,21.0,21.0,23.0,3.0,8.0,3.0,8.0,1.0,,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,
2010-11,321798,15,2010-11-27 15:00:00,"Macron Stadium, Bolton",25851.0,Bolton,Blackpool,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,32.0,17.0,10.0,6.0,15.0,7.0,7.0,4.0,3.0,1.0,1.0,,3.0,1.0,,,2.0,2.0,21.0,15.0,13.0,9.0,26.0,26.0,85.0,71.0,355.0,379.0,250.0,284.0,48.7,51.3,29.0,16.0,18.0,15.0,16.0,9.0,32.0,61.0,16.0,24.0,4.0,8.0,,,,,8.0,11.0,7.0,21.0,182.0,212.0,2.0,2.0,,,,,76.0,55.0,55.0,76.0,22.0,23.0,23.0,22.0,4.0,4.0,4.0,4.0,1.0,,8.0,16.0,14.0,8.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,
2010-11,321799,15,2010-11-27 15:00:00,"Goodison Park, Liverpool",35237.0,Everton,West Brom,1,4,4,1,L,W,1,2,2,1,1,1,1,1,1.0,4.0,12.0,9.0,4.0,5.0,7.0,3.0,1.0,1.0,3.0,1.0,,1.0,3.0,,,,1.0,3.0,9.0,6.0,4.0,4.0,21.0,17.0,75.0,64.0,345.0,409.0,254.0,315.0,46.6,53.4,30.0,18.0,23.0,13.0,18.0,27.0,27.0,20.0,8.0,10.0,1.0,2.0,,,,,11.0,4.0,7.0,15.0,161.0,183.0,4.0,1.0,,,,,65.0,51.0,51.0,65.0,12.0,10.0,10.0,12.0,2.0,2.0,2.0,2.0,2.0,,12.0,19.0,19.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,
2010-11,321800,15,2010-11-27 15:00:00,"Craven Cottage, London",24391.0,Fulham,Birmingham,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,19.0,8.0,6.0,2.0,11.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,15.0,5.0,7.0,1.0,27.0,27.0,85.0,101.0,538.0,371.0,422.0,252.0,59.0,41.0,22.0,18.0,16.0,13.0,16.0,24.0,46.0,37.0,17.0,15.0,1.0,3.0,,,,,3.0,4.0,12.0,17.0,207.0,215.0,1.0,1.0,,,,,56.0,54.0,54.0,56.0,21.0,21.0,21.0,21.0,8.0,4.0,8.0,4.0,,,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,,,
2010-11,321801,15,2010-11-27 15:00:00,"Old Trafford, Manchester",74850.0,Man Utd,Blackburn,7,1,1,7,W,L,3,0,0,3,0,0,0,0,7.0,1.0,17.0,4.0,9.0,2.0,5.0,2.0,3.0,,4.0,1.0,5.0,1.0,2.0,,2.0,1.0,4.0,1.0,13.0,4.0,8.0,2.0,18.0,16.0,83.0,77.0,696.0,368.0,601.0,273.0,64.9,35.1,24.0,18.0,18.0,12.0,18.0,27.0,16.0,30.0,6.0,19.0,,3.0,,,,1.0,5.0,12.0,12.0,12.0,160.0,161.0,1.0,7.0,,,,,56.0,36.0,36.0,56.0,14.0,7.0,7.0,14.0,5.0,2.0,5.0,2.0,,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,
2010-11,321802,15,2010-11-28 13:30:00,"St. James' Park, Newcastle",46469.0,Newcastle,Chelsea,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,5.0,20.0,3.0,7.0,2.0,6.0,,7.0,,1.0,1.0,,1.0,2.0,,,,1.0,2.0,15.0,1.0,12.0,17.0,35.0,61.0,79.0,375.0,504.0,280.0,429.0,43.0,57.0,22.0,22.0,15.0,18.0,12.0,20.0,36.0,31.0,22.0,20.0,8.0,1.0,,,,1.0,10.0,8.0,14.0,13.0,180.0,162.0,1.0,1.0,,,,,56.0,55.0,55.0,56.0,15.0,13.0,13.0,15.0,6.0,7.0,6.0,7.0,2.0,1.0,10.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321803,15,2010-11-27 15:00:00,"bet365 Stadium, Stoke",27405.0,Stoke,Man City,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,19.0,11.0,5.0,4.0,9.0,5.0,5.0,2.0,3.0,,,,3.0,,,,1.0,1.0,15.0,9.0,9.0,4.0,28.0,10.0,79.0,57.0,281.0,537.0,172.0,433.0,36.1,63.9,16.0,24.0,12.0,18.0,22.0,11.0,23.0,47.0,14.0,18.0,2.0,6.0,,1.0,,,6.0,4.0,15.0,14.0,190.0,197.0,1.0,1.0,,,,,44.0,56.0,56.0,44.0,14.0,17.0,17.0,14.0,5.0,3.0,6.0,3.0,1.0,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,
2010-11,321804,15,2010-11-28 16:00:00,"White Hart Lane, London",35962.0,Spurs,Liverpool,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,20.0,17.0,8.0,4.0,8.0,4.0,4.0,9.0,1.0,1.0,1.0,,3.0,1.0,,,1.0,,9.0,15.0,6.0,12.0,18.0,20.0,69.0,77.0,408.0,405.0,323.0,316.0,50.4,49.6,19.0,34.0,15.0,21.0,16.0,13.0,29.0,24.0,21.0,8.0,8.0,5.0,,2.0,,,5.0,19.0,20.0,12.0,177.0,169.0,1.0,2.0,,,,1.0,72.0,59.0,59.0,72.0,17.0,14.0,14.0,17.0,5.0,8.0,5.0,8.0,,2.0,6.0,18.0,17.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2.0,,,,
2010-11,321805,15,2010-11-27 15:00:00,"Boleyn Ground, London",34178.0,West Ham,Wigan,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,16.0,11.0,5.0,4.0,6.0,1.0,5.0,6.0,2.0,,,,3.0,1.0,,,2.0,1.0,12.0,8.0,8.0,7.0,22.0,11.0,87.0,91.0,307.0,460.0,213.0,351.0,41.0,59.0,22.0,34.0,19.0,22.0,24.0,12.0,30.0,37.0,20.0,19.0,5.0,5.0,,,,1.0,12.0,4.0,22.0,11.0,182.0,183.0,1.0,3.0,,,,,52.0,66.0,66.0,52.0,18.0,12.0,12.0,18.0,7.0,3.0,7.0,3.0,1.0,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,1.0,,,5.0,2.0,,,,
2010-11,321806,15,2010-11-27 15:00:00,"Molineux Stadium, Wolverhampton",25112.0,Wolves,Sunderland,3,2,2,3,W,L,0,0,0,0,0,0,0,0,3.0,2.0,18.0,16.0,7.0,6.0,7.0,5.0,4.0,5.0,,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,14.0,10.0,8.0,8.0,20.0,23.0,90.0,97.0,416.0,372.0,293.0,258.0,54.0,46.0,25.0,22.0,14.0,14.0,17.0,23.0,34.0,62.0,14.0,33.0,5.0,4.0,1.0,,,,4.0,5.0,14.0,16.0,224.0,217.0,2.0,3.0,,,,,73.0,60.0,60.0,73.0,33.0,23.0,23.0,33.0,11.0,5.0,11.0,5.0,4.0,,12.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,,,,
2010-11,321807,16,2010-12-04 15:00:00,"Emirates Stadium, London",60049.0,Arsenal,Fulham,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,16.0,14.0,7.0,4.0,6.0,6.0,3.0,4.0,3.0,2.0,,1.0,4.0,1.0,,,2.0,1.0,12.0,10.0,7.0,5.0,21.0,23.0,63.0,75.0,504.0,416.0,386.0,297.0,54.4,45.6,20.0,23.0,16.0,18.0,24.0,26.0,34.0,29.0,15.0,18.0,5.0,3.0,,2.0,,,4.0,17.0,18.0,13.0,197.0,214.0,1.0,2.0,,,,,62.0,48.0,48.0,62.0,20.0,14.0,14.0,20.0,3.0,7.0,3.0,7.0,2.0,,7.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,7.0,,,,
2010-11,321808,16,2010-12-04 15:00:00,"St. Andrew's Stadium, Birmingham",25770.0,Birmingham,Spurs,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,14.0,14.0,4.0,4.0,9.0,7.0,1.0,3.0,2.0,,1.0,1.0,1.0,,,,1.0,,11.0,12.0,4.0,5.0,32.0,19.0,88.0,67.0,381.0,392.0,267.0,293.0,49.3,50.7,23.0,13.0,16.0,10.0,13.0,18.0,27.0,47.0,13.0,31.0,3.0,1.0,,,1.0,,16.0,7.0,5.0,14.0,189.0,189.0,1.0,1.0,,,,,59.0,67.0,67.0,59.0,22.0,24.0,24.0,22.0,6.0,11.0,6.0,11.0,3.0,1.0,15.0,10.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,
2010-11,321809,16,2010-12-04 15:00:00,"Ewood Park, Blackburn",22314.0,Blackburn,Wolves,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,11.0,14.0,6.0,6.0,4.0,6.0,1.0,2.0,4.0,,3.0,,1.0,,,2.0,3.0,,8.0,11.0,6.0,7.0,30.0,25.0,67.0,87.0,283.0,393.0,192.0,279.0,41.6,58.4,16.0,12.0,13.0,8.0,14.0,7.0,57.0,36.0,38.0,23.0,2.0,1.0,,,,,3.0,2.0,10.0,7.0,174.0,193.0,,3.0,1.0,,,,51.0,33.0,33.0,51.0,21.0,10.0,10.0,21.0,8.0,11.0,8.0,11.0,1.0,,9.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,6.0,,,,,
2010-11,321810,16,2011-01-25 19:30:00,"Bloomfield Road, Blackpool",15574.0,Blackpool,Man Utd,2,3,3,2,L,W,2,0,0,2,0,0,0,0,2.0,3.0,7.0,23.0,3.0,10.0,3.0,6.0,1.0,7.0,2.0,5.0,2.0,1.0,1.0,4.0,,,1.0,3.0,5.0,17.0,3.0,12.0,22.0,21.0,85.0,76.0,376.0,499.0,259.0,385.0,42.4,57.6,10.0,20.0,8.0,15.0,8.0,8.0,43.0,33.0,24.0,24.0,7.0,1.0,,1.0,,,11.0,3.0,8.0,6.0,197.0,193.0,3.0,2.0,,,,,37.0,65.0,65.0,37.0,14.0,22.0,22.0,14.0,6.0,8.0,6.0,8.0,,1.0,13.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,
2010-11,321811,16,2010-12-04 15:00:00,"Stamford Bridge, London",41642.0,Chelsea,Everton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,14.0,18.0,3.0,4.0,5.0,9.0,6.0,5.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,10.0,10.0,6.0,6.0,32.0,26.0,90.0,79.0,490.0,366.0,397.0,284.0,56.4,43.6,21.0,27.0,14.0,22.0,21.0,9.0,27.0,37.0,13.0,26.0,4.0,6.0,1.0,,,1.0,3.0,11.0,18.0,18.0,171.0,157.0,1.0,1.0,,,,,67.0,50.0,50.0,67.0,23.0,14.0,14.0,23.0,7.0,2.0,7.0,2.0,,,8.0,13.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,,,
2010-11,321812,16,2010-12-06 20:00:00,"Anfield, Liverpool",39079.0,Liverpool,Aston Villa,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,13.0,8.0,6.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,,,1.0,,,3.0,,10.0,7.0,7.0,4.0,16.0,27.0,69.0,69.0,514.0,535.0,410.0,424.0,48.9,51.1,16.0,23.0,10.0,17.0,21.0,18.0,18.0,31.0,11.0,17.0,2.0,3.0,,,,,4.0,4.0,15.0,8.0,175.0,183.0,,3.0,1.0,,,,44.0,48.0,48.0,44.0,11.0,9.0,9.0,11.0,4.0,3.0,4.0,3.0,2.0,,13.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,
2010-11,321813,16,2010-12-04 15:00:00,"Etihad Stadium, Manchester",46860.0,Man City,Bolton,1,0,0,1,W,L,1,0,0,1,1,0,0,1,1.0,,21.0,12.0,7.0,1.0,9.0,6.0,5.0,5.0,2.0,,1.0,,1.0,,2.0,,1.0,,18.0,7.0,11.0,2.0,19.0,25.0,63.0,70.0,444.0,292.0,366.0,186.0,59.0,41.0,18.0,22.0,15.0,18.0,19.0,25.0,43.0,17.0,23.0,7.0,5.0,5.0,,,,1.0,9.0,14.0,15.0,13.0,163.0,176.0,,1.0,1.0,,,,63.0,59.0,59.0,63.0,12.0,16.0,16.0,12.0,8.0,7.0,8.0,8.0,,,12.0,20.0,19.0,12.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,
