season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2016-17,855457,29,2017-03-18 15:00:00,"bet365 Stadium, Stoke",27724,Stoke,Chelsea,1,2,2,1,L,W,1,1,1,1,1,0,0,1,1.0,2.0,5.0,20.0,1.0,7.0,2.0,5.0,2.0,8.0,,1.0,1.0,1.0,,1.0,,2.0,,,3.0,15.0,1.0,12.0,19.0,23.0,70.0,52.0,290.0,522.0,194.0,439.0,36.2,63.8,21.0,27.0,21.0,23.0,13.0,18.0,16.0,15.0,17.0,29.0,17.0,29.0,17.0,17.0,8.0,2.0,,,1.0,,11.0,7.0,20.0,16.0,157.0,136.0,5.0,,2.0,1.0,,,,,49.0,64.0,64.0,49.0,13.0,16.0,16.0,13.0,5.0,11.0,5.0,11.0,,4.0,16.0,11.0,9.0,15.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,2.0
2016-17,855458,29,2017-03-18 15:00:00,"Stadium of Light, Sunderland",41518,Sunderland,Burnley,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,16.0,5.0,3.0,7.0,7.0,2.0,6.0,2.0,1.0,,,2.0,1.0,,,,,11.0,11.0,7.0,5.0,26.0,49.0,68.0,94.0,297.0,384.0,186.0,272.0,44.0,56.0,15.0,27.0,15.0,9.0,12.0,4.0,10.0,9.0,51.0,37.0,51.0,37.0,7.0,7.0,6.0,2.0,1.0,,,,7.0,4.0,5.0,9.0,148.0,164.0,3.0,5.0,,,1.0,1.0,,,50.0,59.0,59.0,50.0,24.0,31.0,31.0,24.0,3.0,5.0,3.0,5.0,2.0,2.0,14.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,,,,,,1.0
2016-17,855459,29,2017-03-19 14:15:00,"White Hart Lane, London",31697,Spurs,Southampton,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,12.0,8.0,6.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,10.0,8.0,9.0,4.0,24.0,25.0,79.0,62.0,456.0,443.0,341.0,332.0,50.5,49.5,27.0,16.0,13.0,21.0,9.0,12.0,13.0,11.0,24.0,29.0,24.0,29.0,26.0,26.0,1.0,4.0,,,1.0,,6.0,9.0,16.0,11.0,172.0,162.0,2.0,4.0,1.0,2.0,,,,,44.0,52.0,52.0,44.0,9.0,13.0,13.0,9.0,5.0,1.0,5.0,1.0,,1.0,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,7.0
2016-17,855460,29,2017-03-18 12:30:00,"The Hawthorns, West Bromwich",24065,West Brom,Arsenal,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,12.0,11.0,8.0,2.0,3.0,4.0,1.0,5.0,3.0,1.0,2.0,,1.0,1.0,,1.0,2.0,1.0,10.0,9.0,7.0,5.0,22.0,43.0,45.0,88.0,221.0,752.0,130.0,659.0,23.3,76.7,16.0,27.0,14.0,10.0,10.0,8.0,18.0,10.0,23.0,19.0,23.0,19.0,15.0,15.0,5.0,2.0,,,,1.0,10.0,10.0,7.0,12.0,131.0,143.0,1.0,4.0,1.0,3.0,,,,,41.0,41.0,41.0,41.0,12.0,17.0,17.0,12.0,4.0,5.0,4.0,5.0,,,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855461,29,2017-03-18 15:00:00,"London Stadium, London",56979,West Ham,Leicester,2,3,3,2,L,W,1,3,3,1,0,0,0,0,2.0,3.0,20.0,11.0,7.0,5.0,8.0,4.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,,,1.0,3.0,15.0,9.0,7.0,6.0,37.0,24.0,70.0,70.0,478.0,354.0,394.0,234.0,58.6,41.4,24.0,15.0,20.0,23.0,15.0,17.0,15.0,5.0,22.0,28.0,22.0,28.0,12.0,12.0,2.0,5.0,,,,,8.0,13.0,12.0,7.0,153.0,171.0,2.0,4.0,3.0,2.0,,,,,81.0,54.0,54.0,81.0,35.0,16.0,16.0,35.0,6.0,5.0,6.0,5.0,1.0,1.0,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855462,30,2017-04-02 16:00:00,"Emirates Stadium, London",60001,Arsenal,Man City,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,8.0,14.0,3.0,5.0,5.0,6.0,,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,2.0,2.0,7.0,11.0,3.0,5.0,33.0,28.0,59.0,52.0,405.0,506.0,306.0,398.0,44.4,55.6,17.0,33.0,24.0,25.0,19.0,19.0,20.0,22.0,21.0,23.0,21.0,23.0,14.0,14.0,3.0,,1.0,,,,14.0,14.0,16.0,15.0,156.0,165.0,3.0,1.0,2.0,2.0,,,,,64.0,62.0,62.0,64.0,13.0,16.0,16.0,13.0,3.0,8.0,3.0,8.0,1.0,,8.0,15.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,6.0
2016-17,855463,30,2017-04-01 15:00:00,"Turf Moor, Burnley",21684,Burnley,Spurs,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,13.0,19.0,2.0,7.0,6.0,6.0,5.0,6.0,,1.0,,2.0,,1.0,,,,1.0,11.0,11.0,6.0,8.0,39.0,23.0,88.0,55.0,361.0,573.0,248.0,467.0,39.0,61.0,14.0,23.0,24.0,12.0,17.0,9.0,9.0,8.0,27.0,37.0,27.0,37.0,19.0,19.0,5.0,5.0,3.0,,,,10.0,3.0,7.0,18.0,161.0,163.0,5.0,2.0,2.0,,,1.0,,,56.0,48.0,48.0,56.0,24.0,17.0,17.0,24.0,3.0,7.0,3.0,7.0,1.0,2.0,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0
2016-17,855464,30,2017-04-01 15:00:00,"Stamford Bridge, London",41489,Chelsea,Crystal Palace,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,24.0,8.0,11.0,3.0,5.0,5.0,8.0,,4.0,2.0,1.0,1.0,3.0,1.0,,,1.0,2.0,18.0,7.0,15.0,3.0,59.0,13.0,70.0,59.0,608.0,229.0,528.0,162.0,72.9,27.1,61.0,17.0,20.0,16.0,15.0,8.0,6.0,16.0,15.0,47.0,15.0,47.0,14.0,14.0,,8.0,1.0,,,,13.0,9.0,11.0,12.0,143.0,113.0,1.0,10.0,2.0,1.0,,,,,54.0,56.0,56.0,54.0,11.0,15.0,15.0,11.0,9.0,3.0,9.0,3.0,1.0,2.0,12.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0
2016-17,855465,30,2017-04-01 15:00:00,"The MKM Stadium, Hull",20820,Hull,West Ham,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,7.0,12.0,3.0,4.0,3.0,7.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,8.0,2.0,3.0,27.0,38.0,64.0,69.0,385.0,454.0,259.0,357.0,45.7,54.3,16.0,16.0,19.0,14.0,15.0,10.0,9.0,15.0,24.0,30.0,24.0,30.0,13.0,13.0,,1.0,,1.0,1.0,,12.0,5.0,10.0,10.0,177.0,158.0,3.0,1.0,1.0,2.0,,,,,47.0,65.0,65.0,47.0,16.0,24.0,24.0,16.0,5.0,5.0,5.0,5.0,,,16.0,9.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855466,30,2017-04-01 15:00:00,"King Power Stadium, Leicester",31958,Leicester,Stoke,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,23.0,10.0,10.0,2.0,7.0,5.0,6.0,3.0,1.0,2.0,,,1.0,2.0,1.0,,2.0,,13.0,9.0,11.0,4.0,29.0,37.0,59.0,57.0,394.0,418.0,277.0,310.0,48.3,51.7,16.0,31.0,20.0,11.0,9.0,10.0,19.0,13.0,28.0,40.0,28.0,40.0,28.0,28.0,3.0,6.0,,,,,10.0,8.0,7.0,9.0,170.0,178.0,2.0,8.0,,2.0,1.0,,,,64.0,68.0,68.0,64.0,25.0,40.0,40.0,25.0,10.0,4.0,10.0,4.0,5.0,,7.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0
2016-17,855467,30,2017-04-01 12:30:00,"Anfield, Liverpool",52920,Liverpool,Everton,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,10.0,9.0,6.0,4.0,1.0,3.0,3.0,2.0,,2.0,,1.0,,1.0,,,3.0,1.0,9.0,6.0,8.0,3.0,13.0,31.0,81.0,57.0,472.0,429.0,368.0,312.0,51.4,48.6,16.0,20.0,23.0,25.0,17.0,19.0,11.0,16.0,26.0,17.0,26.0,17.0,15.0,15.0,2.0,4.0,,,,,15.0,17.0,17.0,16.0,161.0,183.0,3.0,2.0,1.0,3.0,,,,,76.0,84.0,84.0,76.0,28.0,28.0,28.0,28.0,2.0,3.0,2.0,3.0,,2.0,17.0,10.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855468,30,2017-04-01 15:00:00,"Old Trafford, Manchester",75397,Man Utd,West Brom,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,18.0,3.0,3.0,1.0,8.0,1.0,7.0,1.0,,,,,1.0,,,1.0,,,11.0,3.0,6.0,2.0,47.0,14.0,83.0,41.0,761.0,261.0,672.0,166.0,74.8,25.2,37.0,10.0,15.0,18.0,12.0,13.0,12.0,18.0,12.0,46.0,12.0,46.0,16.0,16.0,1.0,7.0,,1.0,,,7.0,13.0,8.0,13.0,156.0,131.0,1.0,3.0,,,1.0,1.0,,,55.0,50.0,50.0,55.0,14.0,12.0,12.0,14.0,6.0,1.0,6.0,1.0,,,15.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855469,30,2017-04-01 17:30:00,"St. Mary's Stadium, Southampton",31847,Southampton,Bournemouth,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,12.0,4.0,3.0,8.0,7.0,2.0,2.0,,1.0,,,,3.0,1.0,1.0,,,11.0,5.0,5.0,2.0,28.0,17.0,65.0,47.0,554.0,347.0,459.0,261.0,61.3,38.7,19.0,24.0,9.0,14.0,8.0,12.0,12.0,13.0,21.0,31.0,21.0,31.0,19.0,19.0,3.0,2.0,,,,,3.0,11.0,11.0,4.0,137.0,126.0,2.0,4.0,,,1.0,1.0,,,48.0,50.0,50.0,48.0,20.0,19.0,19.0,20.0,6.0,3.0,6.0,3.0,,,14.0,8.0,8.0,14.0,0.0,0.0,0.0,0.0,,1.0,,,4.0,1.0
2016-17,855470,30,2017-04-02 13:30:00,"Swansea.com Stadium, Swansea",20354,Swansea,Boro,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,8.0,3.0,1.0,6.0,4.0,6.0,3.0,,1.0,,,,1.0,,,,,13.0,7.0,8.0,4.0,53.0,21.0,73.0,51.0,420.0,358.0,334.0,259.0,55.7,44.3,19.0,13.0,7.0,19.0,4.0,13.0,8.0,13.0,14.0,35.0,14.0,35.0,9.0,9.0,3.0,6.0,,,,,19.0,10.0,13.0,5.0,163.0,135.0,1.0,3.0,,,1.0,1.0,,,54.0,69.0,69.0,54.0,23.0,23.0,23.0,23.0,11.0,3.0,11.0,3.0,,,9.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855471,30,2017-04-01 15:00:00,"Vicarage Road, Watford",20805,Watford,Sunderland,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,23.0,11.0,10.0,3.0,5.0,2.0,8.0,6.0,2.0,,1.0,,1.0,,1.0,,1.0,,16.0,9.0,13.0,8.0,44.0,41.0,48.0,62.0,387.0,302.0,318.0,208.0,56.7,43.3,35.0,11.0,19.0,9.0,14.0,7.0,13.0,5.0,37.0,34.0,37.0,34.0,15.0,15.0,6.0,8.0,,,,,3.0,8.0,4.0,10.0,127.0,151.0,3.0,9.0,,1.0,1.0,,,,63.0,47.0,47.0,63.0,28.0,23.0,23.0,28.0,13.0,9.0,13.0,9.0,,1.0,12.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855472,31,2017-04-05 19:45:00,"Emirates Stadium, London",59961,Arsenal,West Ham,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,21.0,7.0,8.0,2.0,7.0,4.0,6.0,1.0,3.0,,1.0,,3.0,,,,2.0,,17.0,3.0,11.0,2.0,47.0,14.0,71.0,55.0,680.0,347.0,596.0,266.0,65.8,34.2,37.0,7.0,18.0,18.0,13.0,13.0,13.0,19.0,10.0,28.0,10.0,28.0,15.0,15.0,1.0,6.0,,1.0,,1.0,18.0,16.0,14.0,8.0,129.0,126.0,2.0,5.0,,3.0,1.0,,,,54.0,60.0,60.0,54.0,15.0,13.0,13.0,15.0,5.0,,5.0,,,1.0,11.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0
2016-17,855473,31,2017-04-04 19:45:00,"Turf Moor, Burnley",19881,Burnley,Stoke,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,7.0,15.0,3.0,2.0,1.0,7.0,3.0,6.0,,1.0,,,,2.0,,,1.0,,4.0,10.0,3.0,7.0,28.0,43.0,87.0,69.0,372.0,400.0,242.0,275.0,48.1,51.9,16.0,24.0,10.0,10.0,7.0,9.0,24.0,20.0,41.0,40.0,41.0,40.0,14.0,14.0,6.0,3.0,,1.0,,,16.0,9.0,8.0,5.0,175.0,174.0,2.0,2.0,,1.0,1.0,,,,68.0,72.0,72.0,68.0,35.0,38.0,38.0,35.0,3.0,5.0,3.0,5.0,1.0,2.0,9.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0
2016-17,855474,31,2017-04-05 19:45:00,"The MKM Stadium, Hull",20380,Hull,Boro,4,2,2,4,W,L,3,2,2,3,0,0,0,0,4.0,2.0,17.0,12.0,5.0,4.0,7.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,,,,1.0,3.0,2.0,10.0,11.0,6.0,7.0,24.0,29.0,58.0,73.0,400.0,433.0,307.0,326.0,47.8,52.2,29.0,17.0,6.0,17.0,4.0,12.0,9.0,17.0,42.0,16.0,42.0,16.0,11.0,11.0,3.0,5.0,,,,,10.0,12.0,8.0,6.0,151.0,154.0,2.0,1.0,2.0,4.0,,,,,48.0,74.0,74.0,48.0,19.0,35.0,35.0,19.0,8.0,4.0,8.0,4.0,1.0,,13.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855475,31,2017-04-04 19:45:00,"King Power Stadium, Leicester",31757,Leicester,Sunderland,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,19.0,15.0,8.0,3.0,5.0,8.0,6.0,4.0,,,,,,,,1.0,2.0,,16.0,10.0,11.0,4.0,33.0,28.0,69.0,64.0,400.0,328.0,312.0,223.0,54.7,45.3,20.0,13.0,11.0,18.0,8.0,13.0,10.0,14.0,34.0,27.0,34.0,27.0,21.0,21.0,4.0,6.0,1.0,,,,2.0,4.0,14.0,9.0,144.0,152.0,4.0,6.0,,2.0,1.0,,,,50.0,55.0,55.0,50.0,23.0,24.0,24.0,23.0,5.0,6.0,5.0,6.0,3.0,2.0,12.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2016-17,855476,31,2017-04-04 20:00:00,"Old Trafford, Manchester",75272,Man Utd,Everton,1,1,1,1,D,D,0,1,1,0,0,1,1,0,1.0,1.0,18.0,11.0,3.0,4.0,8.0,2.0,7.0,5.0,1.0,,1.0,,1.0,,2.0,,,1.0,11.0,9.0,5.0,8.0,54.0,14.0,76.0,67.0,576.0,370.0,494.0,283.0,61.6,38.4,39.0,19.0,23.0,19.0,20.0,17.0,18.0,14.0,25.0,53.0,25.0,53.0,6.0,6.0,4.0,6.0,,1.0,,,5.0,12.0,8.0,16.0,150.0,130.0,3.0,2.0,1.0,1.0,,,,,60.0,45.0,45.0,60.0,9.0,11.0,11.0,9.0,6.0,5.0,6.0,5.0,2.0,,10.0,18.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,3.0
2016-17,855477,31,2017-04-05 19:45:00,"Swansea.com Stadium, Swansea",20855,Swansea,Spurs,1,3,3,1,L,W,1,0,0,1,0,0,0,0,1.0,3.0,4.0,18.0,1.0,8.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,2.0,4.0,16.0,2.0,11.0,25.0,38.0,48.0,86.0,246.0,642.0,170.0,558.0,28.2,71.8,11.0,35.0,18.0,20.0,13.0,13.0,11.0,5.0,30.0,20.0,30.0,20.0,16.0,16.0,5.0,1.0,,,,,4.0,10.0,10.0,8.0,146.0,153.0,5.0,,3.0,1.0,,,,,45.0,47.0,47.0,45.0,12.0,18.0,18.0,12.0,5.0,7.0,5.0,7.0,,,7.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0
2016-17,855478,31,2017-04-04 19:45:00,"Vicarage Road, Watford",20090,Watford,West Brom,2,0,0,2,W,L,1,0,0,1,1,0,0,1,2.0,,9.0,18.0,2.0,2.0,3.0,10.0,4.0,6.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,,7.0,11.0,5.0,5.0,18.0,45.0,37.0,57.0,441.0,335.0,373.0,258.0,55.6,44.4,11.0,27.0,20.0,12.0,14.0,8.0,7.0,12.0,40.0,11.0,40.0,11.0,11.0,11.0,5.0,4.0,,1.0,,,11.0,6.0,4.0,13.0,122.0,137.0,2.0,,,2.0,1.0,,,,55.0,47.0,47.0,55.0,15.0,14.0,14.0,15.0,5.0,6.0,5.0,6.0,,3.0,11.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855479,31,2017-04-05 20:00:00,"Stamford Bridge, London",41528,Chelsea,Man City,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,10.0,17.0,4.0,7.0,3.0,6.0,3.0,4.0,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,7.0,13.0,4.0,8.0,16.0,36.0,48.0,64.0,399.0,616.0,307.0,541.0,39.3,60.7,19.0,23.0,17.0,11.0,10.0,7.0,16.0,15.0,24.0,21.0,24.0,21.0,17.0,17.0,4.0,2.0,1.0,,,1.0,13.0,8.0,8.0,10.0,129.0,134.0,6.0,2.0,1.0,2.0,,,,,53.0,45.0,45.0,53.0,15.0,11.0,11.0,15.0,2.0,9.0,2.0,9.0,1.0,2.0,10.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,
2016-17,855480,31,2017-04-05 20:00:00,"Anfield, Liverpool",53292,Liverpool,Bournemouth,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,20.0,8.0,8.0,2.0,9.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,16.0,4.0,9.0,1.0,38.0,18.0,83.0,45.0,588.0,302.0,494.0,213.0,66.1,33.9,22.0,12.0,22.0,22.0,16.0,15.0,10.0,19.0,20.0,34.0,20.0,34.0,16.0,16.0,1.0,3.0,,,1.0,,14.0,16.0,12.0,16.0,155.0,150.0,,6.0,2.0,2.0,,,,,68.0,64.0,64.0,68.0,22.0,17.0,17.0,22.0,7.0,2.0,7.0,2.0,1.0,,11.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855481,31,2017-04-05 19:45:00,"St. Mary's Stadium, Southampton",29968,Southampton,Crystal Palace,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,25.0,17.0,9.0,3.0,12.0,6.0,4.0,8.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,18.0,14.0,10.0,9.0,44.0,30.0,63.0,64.0,401.0,254.0,330.0,168.0,61.5,38.5,42.0,20.0,11.0,17.0,5.0,12.0,8.0,10.0,22.0,29.0,22.0,29.0,18.0,18.0,8.0,6.0,,,,,7.0,8.0,13.0,6.0,134.0,133.0,2.0,4.0,1.0,3.0,,,,,41.0,65.0,65.0,41.0,14.0,26.0,26.0,14.0,11.0,11.0,11.0,12.0,1.0,2.0,16.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855482,32,2017-04-08 17:30:00,"Vitality Stadium, Bournemouth",11283,Bournemouth,Chelsea,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,11.0,15.0,1.0,5.0,5.0,7.0,5.0,3.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,9.0,12.0,5.0,6.0,25.0,25.0,61.0,60.0,540.0,524.0,466.0,457.0,51.1,48.9,10.0,32.0,24.0,19.0,20.0,14.0,13.0,14.0,12.0,24.0,12.0,24.0,23.0,23.0,3.0,5.0,,,,,9.0,5.0,12.0,12.0,131.0,118.0,3.0,1.0,3.0,1.0,,,1.0,,44.0,46.0,46.0,44.0,6.0,12.0,12.0,6.0,4.0,4.0,4.0,4.0,1.0,,7.0,11.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,,1.0
2016-17,855483,32,2017-04-10 20:00:00,"Selhurst Park, London",25648,Crystal Palace,Arsenal,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,17.0,11.0,6.0,3.0,7.0,6.0,4.0,2.0,1.0,,2.0,,,,,,2.0,,15.0,9.0,8.0,3.0,27.0,62.0,53.0,74.0,233.0,628.0,151.0,529.0,27.8,72.2,34.0,29.0,22.0,20.0,14.0,6.0,19.0,10.0,37.0,18.0,37.0,18.0,11.0,11.0,2.0,4.0,1.0,1.0,,,17.0,11.0,13.0,16.0,145.0,162.0,3.0,3.0,,3.0,1.0,,,,63.0,68.0,68.0,63.0,21.0,21.0,21.0,21.0,5.0,8.0,5.0,8.0,3.0,,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,2.0
2016-17,855484,32,2017-04-09 16:00:00,"Goodison Park, Liverpool",39573,Everton,Leicester,4,2,2,4,W,L,3,2,2,3,0,0,0,0,4.0,2.0,12.0,6.0,7.0,4.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,,,,4.0,1.0,10.0,4.0,9.0,4.0,20.0,22.0,92.0,72.0,594.0,382.0,479.0,279.0,60.1,39.9,27.0,11.0,18.0,18.0,14.0,11.0,11.0,14.0,26.0,31.0,26.0,31.0,17.0,17.0,1.0,4.0,,,,,10.0,13.0,10.0,12.0,173.0,158.0,2.0,3.0,2.0,4.0,,,,,63.0,54.0,54.0,63.0,19.0,18.0,18.0,19.0,4.0,6.0,4.0,6.0,,,8.0,15.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855485,32,2017-04-08 15:00:00,"Etihad Stadium, Manchester",54393,Man City,Hull,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,23.0,7.0,7.0,1.0,10.0,4.0,6.0,2.0,,,1.0,,1.0,,,,1.0,1.0,16.0,5.0,9.0,2.0,37.0,16.0,70.0,38.0,713.0,340.0,644.0,257.0,67.4,32.6,42.0,21.0,22.0,21.0,17.0,20.0,17.0,22.0,23.0,26.0,23.0,26.0,15.0,15.0,2.0,6.0,,,,,5.0,11.0,15.0,14.0,117.0,133.0,,6.0,1.0,3.0,,,,1.0,52.0,41.0,41.0,52.0,11.0,10.0,10.0,11.0,7.0,3.0,7.0,3.0,,,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2016-17,855486,32,2017-04-08 15:00:00,"Riverside Stadium, Middlesbrough",29547,Boro,Burnley,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,7.0,5.0,2.0,5.0,5.0,3.0,,,1.0,,,,1.0,,1.0,,,8.0,5.0,5.0,2.0,29.0,28.0,66.0,66.0,451.0,340.0,372.0,259.0,57.3,42.7,15.0,14.0,12.0,16.0,10.0,12.0,9.0,16.0,25.0,22.0,25.0,22.0,14.0,14.0,,5.0,,,,,5.0,8.0,13.0,9.0,134.0,124.0,2.0,3.0,,,1.0,1.0,,,60.0,45.0,45.0,60.0,30.0,17.0,17.0,30.0,4.0,3.0,4.0,3.0,2.0,,9.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2016-17,855487,32,2017-04-08 15:00:00,"bet365 Stadium, Stoke",27568,Stoke,Liverpool,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,9.0,15.0,4.0,4.0,4.0,6.0,1.0,5.0,3.0,,1.0,1.0,3.0,,,1.0,1.0,1.0,6.0,11.0,5.0,5.0,26.0,29.0,69.0,78.0,380.0,486.0,281.0,380.0,44.3,55.7,18.0,19.0,20.0,23.0,17.0,14.0,14.0,9.0,25.0,26.0,25.0,26.0,16.0,16.0,5.0,1.0,,3.0,,,6.0,13.0,19.0,13.0,164.0,161.0,2.0,3.0,2.0,1.0,,,,,59.0,53.0,53.0,59.0,15.0,19.0,19.0,15.0,5.0,8.0,5.0,8.0,1.0,,7.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,7.0,2.0
